mstardisk,mstarspheroid,sfrdisk,sfrspheroid,mzgasdisk,mzhothalo,mcolddisk,halomass,mbh,mhot
347316000000,316647000000,0,3258590000,304415000,71737000000,10587400000,448330000000000,549452000,56584700000000
0,203942000000,0,0,26348100,60687300000,2356630000,448230000000000,452189000,53508700000000
0,264973000000,0,0,7289260,64832300000,2547630000,448150000000000,577354000,56171300000000
0,308172000000,0,0,59438000,48460500000,7149600000,447950000000000,1283640000,45653400000000
52452200000,72987500000,0,0,119268000,71854900000,18757000000,447900000000000,145096000,57583800000000
0,448537000000,0,0,62119300,73638400000,7129880000,447520000000000,478603000,55507900000000
339532000000,74138500000,0,0,237458000,57316400000,12721700000,447420000000000,180945000,46951600000000
274166000000,115253000000,0,0,386943000,82601000000,28822500000,447410000000000,455566000,55512000000000
0,327596000000,0,0,13631400,50894200000,633396000,446440000000000,397080000,41443200000000
0,193696000000,0,0,16426300,86386500000,2434760000,445780000000000,453129000,58837500000000
0,224782000000,0,0,36391800,71754800000,5463230000,445440000000000,666807000,57022000000000
0,95166000000,0,0,70749600,40864800000,7667820000,445310000000000,353502000,43462000000000
0,227776000000,0,0,20307300,44534500000,997462000,444710000000000,335722000,39847900000000
0,96977200000,0,0,41394800,43099600000,7355110000,444480000000000,217446000,47694000000000
0,251560000000,0,0,189313000,86991100000,18047400000,444320000000000,580585000,59824600000000
0,228937000000,0,0,26241100,66312700000,3400500000,444160000000000,420141000,55120700000000
0,224871000000,0,0,51060500,35010600000,10258400000,444100000000000,348000000,49125800000000
123398000000,117081000000,0,0,119745000,47077900000,9141850000,443770000000000,288300000,46165300000000
178871000000,144216000000,0,0,301293000,78057700000,25655000000,443610000000000,415486000,57097400000000
0,156591000000,0,0,1318540,40858900000,327211000,443460000000000,805765000,43181300000000
99986100000,197403000000,0,0,96944700,62724300000,8541680000,443450000000000,524921000,53089900000000
0,263579000000,0,0,23033700,91035600000,5543890000,442740000000000,1148470000,59155300000000
0,54512500000,0,0,51232600,39909800000,3565300000,442440000000000,246464000,44557400000000
0,46251800000,0,0,79880800,49528500000,16568300000,442350000000000,115376000,56542600000000
0,169899000000,0,0,4650010,65416400000,1610680000,441820000000000,374114000,52204400000000
0,108508000000,0,0,75294000,41128400000,12390000000,441730000000000,254975000,43751400000000
0,249034000000,0,0,26388100,73263000000,9754730000,441710000000000,385392000,54316400000000
44524100000,127769000000,0,0,578228000,81140100000,39463400000,441650000000000,231623000,58873800000000
0,291521000000,0,1505920000,131114000,80243400000,13159200000,441650000000000,614723000,60871600000000
0,225147000000,0,0,78976300,67003300000,5447220000,441630000000000,468376000,53223900000000
0,76730000000,0,0,11882800,9625560000,3304170000,441360000000000,181971000,26941700000000
514823000000,75249500000,0,0,1519680000,70422200000,95659200000,441050000000000,284410000,53670200000000
374790000000,157204000000,0,0,333043000,80307700000,28596100000,440950000000000,486263000,57895800000000
0,264792000000,0,0,24985400,61168200000,2356560000,440540000000000,505404000,47536000000000
